Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
1/25/2016 16:00:00,24.86,1/25/2016 16:00:00,51.79,1/25/2016 16:00:00,596.53,1/25/2016 16:00:00,97.01,1/25/2016 16:00:00,39.28,1/25/2016 16:00:00,733.62,1/25/2016 16:00:00,711.67,1/27/2016 15:00:00,2330,1/25/2016 16:00:00,96.4,1/25/2016 16:00:00,55.66
1/26/2016 16:00:00,25,1/26/2016 16:00:00,52.17,1/26/2016 16:00:00,601.25,1/26/2016 16:00:00,97.34,1/26/2016 16:00:00,38.71,1/26/2016 16:00:00,733.79,1/26/2016 16:00:00,713.04,1/28/2016 15:00:00,2330,1/26/2016 16:00:00,101.18,1/26/2016 16:00:00,57.08
1/27/2016 16:00:00,23.36,1/27/2016 16:00:00,51.22,1/27/2016 16:00:00,583.35,1/27/2016 16:00:00,94.45,1/27/2016 16:00:00,37.61,1/27/2016 16:00:00,717.58,1/27/2016 16:00:00,699.99,1/29/2016 15:00:00,2325,1/27/2016 16:00:00,102.16,1/27/2016 16:00:00,57.04
1/28/2016 16:00:00,23.52,1/28/2016 16:00:00,52.06,1/28/2016 16:00:00,635.35,1/28/2016 16:00:00,109.11,1/28/2016 16:00:00,37.94,1/28/2016 16:00:00,748.3,1/28/2016 16:00:00,730.96,2/2/2016 15:00:00,2328.75,1/28/2016 16:00:00,102.27,1/28/2016 16:00:00,57.28
1/29/2016 16:00:00,24.34,1/29/2016 16:00:00,55.09,1/29/2016 16:00:00,587,1/29/2016 16:00:00,112.21,1/29/2016 16:00:00,38.24,1/29/2016 16:00:00,761.35,1/29/2016 16:00:00,742.95,2/3/2016 15:00:00,2304,1/29/2016 16:00:00,104.44,1/29/2016 16:00:00,59.5
2/1/2016 16:00:00,24.11,2/1/2016 16:00:00,54.71,2/1/2016 16:00:00,574.81,2/1/2016 16:00:00,115.09,2/1/2016 16:00:00,39.39,2/1/2016 16:00:00,770.77,2/1/2016 16:00:00,752,2/4/2016 15:00:00,2320,2/1/2016 16:00:00,104.37,2/1/2016 16:00:00,58.86
2/2/2016 16:00:00,23.62,2/2/2016 16:00:00,53,2/2/2016 16:00:00,552.1,2/2/2016 16:00:00,114.61,2/2/2016 16:00:00,36.56,2/2/2016 16:00:00,780.91,2/2/2016 16:00:00,764.65,2/5/2016 15:00:00,2330,2/2/2016 16:00:00,103.41,2/2/2016 16:00:00,57.03
2/3/2016 16:00:00,24.09,2/3/2016 16:00:00,52.16,2/3/2016 16:00:00,531.07,2/3/2016 16:00:00,112.69,2/3/2016 16:00:00,34.7,2/3/2016 16:00:00,749.38,2/3/2016 16:00:00,726.95,2/8/2016 15:00:00,2400,2/3/2016 16:00:00,104.14,2/3/2016 16:00:00,57.41
2/4/2016 16:00:00,24.15,2/4/2016 16:00:00,52,2/4/2016 16:00:00,536.26,2/4/2016 16:00:00,110.49,2/4/2016 16:00:00,35.07,2/4/2016 16:00:00,730.03,2/4/2016 16:00:00,708.01,2/9/2016 15:00:00,2361,2/4/2016 16:00:00,103.9,2/4/2016 16:00:00,58.4
2/5/2016 16:00:00,23.51,2/5/2016 16:00:00,50.16,2/5/2016 16:00:00,502.13,2/5/2016 16:00:00,104.07,2/5/2016 16:00:00,32.52,2/5/2016 16:00:00,703.76,2/5/2016 16:00:00,683.57,2/10/2016 15:00:00,2416,2/5/2016 16:00:00,100.54,2/5/2016 16:00:00,57.75
2/8/2016 16:00:00,23.75,2/8/2016 16:00:00,49.41,2/8/2016 16:00:00,488.1,2/8/2016 16:00:00,99.75,2/8/2016 16:00:00,29.6,2/8/2016 16:00:00,704.16,2/8/2016 16:00:00,682.74,2/11/2016 15:00:00,2403.07,2/8/2016 16:00:00,102,2/8/2016 16:00:00,56.54
2/9/2016 16:00:00,23.75,2/9/2016 16:00:00,49.28,2/9/2016 16:00:00,482.07,2/9/2016 16:00:00,99.54,2/9/2016 16:00:00,29.65,2/9/2016 16:00:00,701.02,2/9/2016 16:00:00,678.11,2/12/2016 15:00:00,2412,2/9/2016 16:00:00,101.97,2/9/2016 16:00:00,56.2
2/10/2016 16:00:00,23.57,2/10/2016 16:00:00,49.71,2/10/2016 16:00:00,490.48,2/10/2016 16:00:00,101,2/10/2016 16:00:00,28.73,2/10/2016 16:00:00,706.85,2/10/2016 16:00:00,684.12,2/16/2016 15:00:00,2428.1,2/10/2016 16:00:00,101.73,2/10/2016 16:00:00,55.52
2/11/2016 16:00:00,23.43,2/11/2016 16:00:00,49.69,2/11/2016 16:00:00,503.82,2/11/2016 16:00:00,101.91,2/11/2016 16:00:00,30.09,2/11/2016 16:00:00,706.36,2/11/2016 16:00:00,683.11,2/17/2016 15:00:00,2365,2/11/2016 16:00:00,101.7,2/11/2016 16:00:00,53.07
2/12/2016 16:00:00,23.5,2/12/2016 16:00:00,50.5,2/12/2016 16:00:00,507.08,2/12/2016 16:00:00,102.01,2/12/2016 16:00:00,30.21,2/12/2016 16:00:00,706.89,2/12/2016 16:00:00,682.4,2/18/2016 15:00:00,2387.5,2/12/2016 16:00:00,101.82,2/12/2016 16:00:00,57.49
2/16/2016 16:00:00,24.16,2/16/2016 16:00:00,51.09,2/16/2016 16:00:00,521.1,2/16/2016 16:00:00,101.61,2/16/2016 16:00:00,31.03,2/16/2016 16:00:00,717.64,2/16/2016 16:00:00,691,2/22/2016 15:00:00,2374.49,2/16/2016 16:00:00,102.32,2/16/2016 16:00:00,58.35
2/17/2016 16:00:00,24.53,2/17/2016 16:00:00,52.42,2/17/2016 16:00:00,534.1,2/17/2016 16:00:00,105.2,2/17/2016 16:00:00,33.74,2/17/2016 16:00:00,731.97,2/17/2016 16:00:00,708.4,2/23/2016 15:00:00,2389.27,2/17/2016 16:00:00,102.5,2/17/2016 16:00:00,58.77
2/18/2016 16:00:00,24.07,2/18/2016 16:00:00,52.19,2/18/2016 16:00:00,525,2/18/2016 16:00:00,103.47,2/18/2016 16:00:00,33.35,2/18/2016 16:00:00,717.51,2/18/2016 16:00:00,697.35,2/24/2016 15:00:00,2387.4,2/18/2016 16:00:00,104.24,2/18/2016 16:00:00,57.81
2/19/2016 16:00:00,24.01,2/19/2016 16:00:00,51.82,2/19/2016 16:00:00,534.9,2/19/2016 16:00:00,104.57,2/19/2016 16:00:00,33.32,2/19/2016 16:00:00,722.11,2/19/2016 16:00:00,700.91,2/25/2016 15:00:00,2381.02,2/19/2016 16:00:00,104.16,2/19/2016 16:00:00,57.82
2/22/2016 16:00:00,24.22,2/22/2016 16:00:00,52.65,2/22/2016 16:00:00,559.5,2/22/2016 16:00:00,107.16,2/22/2016 16:00:00,35.55,2/22/2016 16:00:00,729.05,2/22/2016 16:00:00,706.46,2/29/2016 15:00:00,2440,2/22/2016 16:00:00,104.75,2/22/2016 16:00:00,58.57
2/23/2016 16:00:00,23.67,2/23/2016 16:00:00,51.18,2/23/2016 16:00:00,552.94,2/23/2016 16:00:00,105.46,2/23/2016 16:00:00,35.44,2/23/2016 16:00:00,717.29,2/23/2016 16:00:00,695.85,3/1/2016 15:00:00,2445.01,2/23/2016 16:00:00,104.08,2/23/2016 16:00:00,56.12
2/24/2016 16:00:00,24.03,2/24/2016 16:00:00,51.36,2/24/2016 16:00:00,554.04,2/24/2016 16:00:00,106.88,2/24/2016 16:00:00,35.8,2/24/2016 16:00:00,720.9,2/24/2016 16:00:00,699.56,3/3/2016 15:00:00,2450.01,2/24/2016 16:00:00,104.96,2/24/2016 16:00:00,56.14
2/25/2016 16:00:00,24.19,2/25/2016 16:00:00,52.1,2/25/2016 16:00:00,555.15,2/25/2016 16:00:00,108.07,2/25/2016 16:00:00,37.49,2/25/2016 16:00:00,729.12,2/25/2016 16:00:00,705.75,3/4/2016 15:00:00,2454,2/25/2016 16:00:00,106.38,2/25/2016 16:00:00,57.01
2/26/2016 16:00:00,24.23,2/26/2016 16:00:00,51.3,2/26/2016 16:00:00,555.23,2/26/2016 16:00:00,107.92,2/26/2016 16:00:00,38.07,2/26/2016 16:00:00,724.86,2/26/2016 16:00:00,705.07,3/7/2016 15:00:00,2458.18,2/26/2016 16:00:00,105.78,2/26/2016 16:00:00,57.54
2/29/2016 16:00:00,24.17,2/29/2016 16:00:00,50.88,2/29/2016 16:00:00,552.52,2/29/2016 16:00:00,106.92,2/29/2016 16:00:00,38.39,2/29/2016 16:00:00,717.22,2/29/2016 16:00:00,697.77,3/9/2016 15:00:00,2480,2/29/2016 16:00:00,105.21,2/29/2016 16:00:00,56.3
3/1/2016 16:00:00,25.13,3/1/2016 16:00:00,52.58,3/1/2016 16:00:00,579.04,3/1/2016 16:00:00,109.82,3/1/2016 16:00:00,37.27,3/1/2016 16:00:00,742.17,3/1/2016 16:00:00,718.81,3/10/2016 15:00:00,2480.01,3/1/2016 16:00:00,107.22,3/1/2016 16:00:00,59.2
3/2/2016 16:00:00,25.19,3/2/2016 16:00:00,52.95,3/2/2016 16:00:00,580.21,3/2/2016 16:00:00,109.95,3/2/2016 16:00:00,37.67,3/2/2016 16:00:00,739.48,3/2/2016 16:00:00,718.85,3/11/2016 15:00:00,2485.01,3/2/2016 16:00:00,107.04,3/2/2016 16:00:00,59.76
3/3/2016 16:00:00,25.38,3/3/2016 16:00:00,52.35,3/3/2016 16:00:00,577.49,3/3/2016 16:00:00,109.58,3/3/2016 16:00:00,39.15,3/3/2016 16:00:00,731.59,3/3/2016 16:00:00,712.42,3/14/2016 14:00:00,2490,3/3/2016 16:00:00,106.65,3/3/2016 16:00:00,59.96
3/4/2016 16:00:00,25.75,3/4/2016 16:00:00,52.03,3/4/2016 16:00:00,575.14,3/4/2016 16:00:00,108.39,3/4/2016 16:00:00,40.21,3/4/2016 16:00:00,730.22,3/4/2016 16:00:00,710.89,3/15/2016 14:00:00,2500,3/4/2016 16:00:00,106.5,3/4/2016 16:00:00,60.05
3/7/2016 16:00:00,25.47,3/7/2016 16:00:00,51.03,3/7/2016 16:00:00,562.8,3/7/2016 16:00:00,105.73,3/7/2016 16:00:00,41.06,3/7/2016 16:00:00,712.8,3/7/2016 16:00:00,695.16,3/16/2016 14:00:00,2478,3/7/2016 16:00:00,106.74,3/7/2016 16:00:00,59.94
3/8/2016 16:00:00,25.26,3/8/2016 16:00:00,51.65,3/8/2016 16:00:00,560.26,3/8/2016 16:00:00,105.93,3/8/2016 16:00:00,40.52,3/8/2016 16:00:00,713.53,3/8/2016 16:00:00,693.97,3/17/2016 14:00:00,2475.75,3/8/2016 16:00:00,106.22,3/8/2016 16:00:00,58.78
3/9/2016 16:00:00,25.28,3/9/2016 16:00:00,52.84,3/9/2016 16:00:00,559.47,3/9/2016 16:00:00,107.51,3/9/2016 16:00:00,41.74,3/9/2016 16:00:00,725.41,3/9/2016 16:00:00,705.24,3/18/2016 14:00:00,2460.44,3/9/2016 16:00:00,106.84,3/9/2016 16:00:00,59.12
3/10/2016 16:00:00,25.29,3/10/2016 16:00:00,52.05,3/10/2016 16:00:00,558.93,3/10/2016 16:00:00,107.32,3/10/2016 16:00:00,41.04,3/10/2016 16:00:00,732.17,3/10/2016 16:00:00,712.82,3/22/2016 14:00:00,2459,3/10/2016 16:00:00,107.14,3/10/2016 16:00:00,58.61
3/11/2016 16:00:00,25.57,3/11/2016 16:00:00,53.07,3/11/2016 16:00:00,569.61,3/11/2016 16:00:00,109.41,3/11/2016 16:00:00,41.5,3/11/2016 16:00:00,744.87,3/11/2016 16:00:00,726.82,3/23/2016 14:00:00,2350,3/11/2016 16:00:00,107.71,3/11/2016 16:00:00,59.34
3/14/2016 16:00:00,25.63,3/14/2016 16:00:00,53.17,3/14/2016 16:00:00,573.37,3/14/2016 16:00:00,109.89,3/14/2016 16:00:00,43.03,3/14/2016 16:00:00,750.24,3/14/2016 16:00:00,730.49,3/29/2016 14:00:00,2450,3/14/2016 16:00:00,107.66,3/14/2016 16:00:00,59.12
3/15/2016 16:00:00,26.15,3/15/2016 16:00:00,53.59,3/15/2016 16:00:00,577.02,3/15/2016 16:00:00,110.67,3/15/2016 16:00:00,43.67,3/15/2016 16:00:00,750.57,3/15/2016 16:00:00,728.33,3/30/2016 14:00:00,2469,3/15/2016 16:00:00,107.76,3/15/2016 16:00:00,59.2
3/16/2016 16:00:00,26.49,3/16/2016 16:00:00,54.35,3/16/2016 16:00:00,574.27,3/16/2016 16:00:00,112.18,3/16/2016 16:00:00,44.39,3/16/2016 16:00:00,757.36,3/16/2016 16:00:00,736.09,3/31/2016 14:00:00,2469,3/16/2016 16:00:00,107.41,3/16/2016 16:00:00,58.92
3/17/2016 16:00:00,26.45,3/17/2016 16:00:00,54.66,3/17/2016 16:00:00,559.44,3/17/2016 16:00:00,111.02,3/17/2016 16:00:00,45.28,3/17/2016 16:00:00,758.48,3/17/2016 16:00:00,737.78,4/1/2016 14:00:00,2470,3/17/2016 16:00:00,106.74,3/17/2016 16:00:00,58.75
3/18/2016 16:00:00,26.48,3/18/2016 16:00:00,53.49,3/18/2016 16:00:00,552.08,3/18/2016 16:00:00,111.45,3/18/2016 16:00:00,46.55,3/18/2016 16:00:00,755.41,3/18/2016 16:00:00,737.6,4/4/2016 15:00:00,2499.88,3/18/2016 16:00:00,107.5,3/18/2016 16:00:00,60.48
3/21/2016 16:00:00,26.48,3/21/2016 16:00:00,53.86,3/21/2016 16:00:00,553.98,3/21/2016 16:00:00,111.85,3/21/2016 16:00:00,47.66,3/21/2016 16:00:00,762.16,3/21/2016 16:00:00,742.09,4/5/2016 15:00:00,2516.94,3/21/2016 16:00:00,107.28,3/21/2016 16:00:00,60.46
3/22/2016 16:00:00,26.68,3/22/2016 16:00:00,54.07,3/22/2016 16:00:00,560.48,3/22/2016 16:00:00,112.25,3/22/2016 16:00:00,46.85,3/22/2016 16:00:00,760.05,3/22/2016 16:00:00,740.75,4/6/2016 15:00:00,2494.19,3/22/2016 16:00:00,107.38,3/22/2016 16:00:00,60.24
3/23/2016 16:00:00,26.53,3/23/2016 16:00:00,53.97,3/23/2016 16:00:00,569.63,3/23/2016 16:00:00,112.54,3/23/2016 16:00:00,44.52,3/23/2016 16:00:00,757.56,3/23/2016 16:00:00,738.06,4/8/2016 15:00:00,2535,3/23/2016 16:00:00,108.5,3/23/2016 16:00:00,59.94
3/24/2016 16:00:00,26.42,3/24/2016 16:00:00,54.21,3/24/2016 16:00:00,582.95,3/24/2016 16:00:00,113.05,3/24/2016 16:00:00,45.55,3/24/2016 16:00:00,754.84,3/24/2016 16:00:00,735.3,4/11/2016 15:00:00,2490,3/24/2016 16:00:00,108.31,3/24/2016 16:00:00,59.48
3/28/2016 16:00:00,26.3,3/28/2016 16:00:00,53.54,3/28/2016 16:00:00,579.87,3/28/2016 16:00:00,113.69,3/28/2016 16:00:00,46.05,3/28/2016 16:00:00,753.28,3/28/2016 16:00:00,733.53,4/12/2016 15:00:00,2480,3/28/2016 16:00:00,108.23,3/28/2016 16:00:00,59.4
3/29/2016 16:00:00,26.92,3/29/2016 16:00:00,54.71,3/29/2016 16:00:00,593.86,3/29/2016 16:00:00,116.14,3/29/2016 16:00:00,46.03,3/29/2016 16:00:00,765.89,3/29/2016 16:00:00,744.77,4/13/2016 15:00:00,2515,3/29/2016 16:00:00,109.14,3/29/2016 16:00:00,59.03
3/30/2016 16:00:00,27.39,3/30/2016 16:00:00,55.05,3/30/2016 16:00:00,598.69,3/30/2016 16:00:00,114.7,3/30/2016 16:00:00,45.38,3/30/2016 16:00:00,768.34,3/30/2016 16:00:00,750.53,4/18/2016 15:00:00,2517,3/30/2016 16:00:00,108.98,3/30/2016 16:00:00,59.71
3/31/2016 16:00:00,27.25,3/31/2016 16:00:00,55.23,3/31/2016 16:00:00,593.64,3/31/2016 16:00:00,114.1,3/31/2016 16:00:00,45.95,3/31/2016 16:00:00,762.9,3/31/2016 16:00:00,744.95,4/19/2016 15:00:00,2523,3/31/2016 16:00:00,108.2,3/31/2016 16:00:00,59.22
4/1/2016 16:00:00,27.5,4/1/2016 16:00:00,55.57,4/1/2016 16:00:00,598.5,4/1/2016 16:00:00,116.06,4/1/2016 16:00:00,47.52,4/1/2016 16:00:00,769.67,4/1/2016 16:00:00,749.91,4/20/2016 15:00:00,2510,4/1/2016 16:00:00,109.19,4/1/2016 16:00:00,59.87
4/4/2016 16:00:00,27.78,4/4/2016 16:00:00,55.43,4/4/2016 16:00:00,593.19,4/4/2016 16:00:00,112.55,4/4/2016 16:00:00,49.4,4/4/2016 16:00:00,765.12,4/4/2016 16:00:00,745.29,4/22/2016 15:00:00,2420,4/4/2016 16:00:00,108.59,4/4/2016 16:00:00,59.2
4/5/2016 16:00:00,27.45,4/5/2016 16:00:00,54.56,4/5/2016 16:00:00,586.14,4/5/2016 16:00:00,112.22,4/5/2016 16:00:00,51.09,4/5/2016 16:00:00,758.57,4/5/2016 16:00:00,737.8,4/26/2016 15:00:00,2558,4/5/2016 16:00:00,108.95,4/5/2016 16:00:00,58.36
4/6/2016 16:00:00,27.74,4/6/2016 16:00:00,55.12,4/6/2016 16:00:00,602.08,4/6/2016 16:00:00,113.71,4/6/2016 16:00:00,53.08,4/6/2016 16:00:00,768.07,4/6/2016 16:00:00,745.69,4/27/2016 15:00:00,2570,4/6/2016 16:00:00,109.42,4/6/2016 16:00:00,58.81
4/7/2016 16:00:00,27.14,4/7/2016 16:00:00,54.46,4/7/2016 16:00:00,591.43,4/7/2016 16:00:00,113.64,4/7/2016 16:00:00,51.44,4/7/2016 16:00:00,760.12,4/7/2016 16:00:00,740.28,4/28/2016 15:00:00,2521,4/7/2016 16:00:00,109.27,4/7/2016 16:00:00,57.32
4/8/2016 16:00:00,27.17,4/8/2016 16:00:00,54.42,4/8/2016 16:00:00,594.6,4/8/2016 16:00:00,110.63,4/8/2016 16:00:00,50.01,4/8/2016 16:00:00,759.47,4/8/2016 16:00:00,739.15,4/29/2016 15:00:00,2500,4/8/2016 16:00:00,109.1,4/8/2016 16:00:00,57.74
4/11/2016 16:00:00,27.26,4/11/2016 16:00:00,54.31,4/11/2016 16:00:00,595.93,4/11/2016 16:00:00,108.99,4/11/2016 16:00:00,49.98,4/11/2016 16:00:00,757.54,4/11/2016 16:00:00,736.1,5/4/2016 15:00:00,2557.03,4/11/2016 16:00:00,108.97,4/11/2016 16:00:00,58.2
4/12/2016 16:00:00,27.61,4/12/2016 16:00:00,54.65,4/12/2016 16:00:00,603.17,4/12/2016 16:00:00,110.61,4/12/2016 16:00:00,49.56,4/12/2016 16:00:00,764.32,4/12/2016 16:00:00,743.09,5/5/2016 15:00:00,2569,4/12/2016 16:00:00,109.6,4/12/2016 16:00:00,59.28
4/13/2016 16:00:00,28.01,4/13/2016 16:00:00,55.35,4/13/2016 16:00:00,614.82,4/13/2016 16:00:00,110.51,4/13/2016 16:00:00,50.91,4/13/2016 16:00:00,771.91,4/13/2016 16:00:00,751.72,5/9/2016 15:00:00,2599,4/13/2016 16:00:00,109.87,4/13/2016 16:00:00,61.79
4/14/2016 16:00:00,28.03,4/14/2016 16:00:00,55.36,4/14/2016 16:00:00,620.75,4/14/2016 16:00:00,110.84,4/14/2016 16:00:00,50.37,4/14/2016 16:00:00,775.39,4/14/2016 16:00:00,753.2,5/10/2016 15:00:00,2598.32,4/14/2016 16:00:00,109.84,4/14/2016 16:00:00,62.59
4/15/2016 16:00:00,27.46,4/15/2016 16:00:00,55.65,4/15/2016 16:00:00,625.89,4/15/2016 16:00:00,109.64,4/15/2016 16:00:00,50.9,4/15/2016 16:00:00,780,4/15/2016 16:00:00,759,5/12/2016 15:00:00,2598.32,4/15/2016 16:00:00,110.18,4/15/2016 16:00:00,61.87
4/18/2016 16:00:00,26.87,4/18/2016 16:00:00,56.46,4/18/2016 16:00:00,635.35,4/18/2016 16:00:00,110.45,4/18/2016 16:00:00,50.78,4/18/2016 16:00:00,787.68,4/18/2016 16:00:00,766.61,5/13/2016 15:00:00,2580,4/18/2016 16:00:00,110.93,4/18/2016 16:00:00,62.27
4/19/2016 16:00:00,26.73,4/19/2016 16:00:00,56.39,4/19/2016 16:00:00,627.9,4/19/2016 16:00:00,112.29,4/19/2016 16:00:00,49.47,4/19/2016 16:00:00,776.25,4/19/2016 16:00:00,753.93,5/16/2016 15:00:00,2580,4/19/2016 16:00:00,112.68,4/19/2016 16:00:00,63.32
4/20/2016 16:00:00,26.78,4/20/2016 16:00:00,55.59,4/20/2016 16:00:00,632.99,4/20/2016 16:00:00,112.42,4/20/2016 16:00:00,49.99,4/20/2016 16:00:00,774.92,4/20/2016 16:00:00,752.67,5/17/2016 15:00:00,2563.5,4/20/2016 16:00:00,113.58,4/20/2016 16:00:00,64.24
4/21/2016 16:00:00,26.49,4/21/2016 16:00:00,55.78,4/21/2016 16:00:00,631,4/21/2016 16:00:00,113.44,4/21/2016 16:00:00,49.66,4/21/2016 16:00:00,780,4/21/2016 16:00:00,759.14,5/19/2016 15:00:00,2591,4/21/2016 16:00:00,113.57,4/21/2016 16:00:00,63.6
4/22/2016 16:00:00,26.42,4/22/2016 16:00:00,51.78,4/22/2016 16:00:00,620.5,4/22/2016 16:00:00,110.56,4/22/2016 16:00:00,50.75,4/22/2016 16:00:00,737.77,4/22/2016 16:00:00,718.77,5/23/2016 15:00:00,2602,4/22/2016 16:00:00,113.32,4/22/2016 16:00:00,63.97
4/25/2016 16:00:00,26.27,4/25/2016 16:00:00,52.11,4/25/2016 16:00:00,626.2,4/25/2016 16:00:00,110.1,4/25/2016 16:00:00,50.36,4/25/2016 16:00:00,742.21,4/25/2016 16:00:00,723.15,5/25/2016 15:00:00,2661,4/25/2016 16:00:00,113.51,4/25/2016 16:00:00,63.6
4/26/2016 16:00:00,26.09,4/26/2016 16:00:00,51.44,4/26/2016 16:00:00,616.88,4/26/2016 16:00:00,108.76,4/26/2016 16:00:00,50.75,4/26/2016 16:00:00,725.37,4/26/2016 16:00:00,708.14,5/26/2016 15:00:00,2640.15,4/26/2016 16:00:00,112.91,4/26/2016 16:00:00,63.93
4/27/2016 16:00:00,24.46,4/27/2016 16:00:00,50.94,4/27/2016 16:00:00,606.57,4/27/2016 16:00:00,108.89,4/27/2016 16:00:00,50.29,4/27/2016 16:00:00,721.46,4/27/2016 16:00:00,705.84,5/31/2016 15:00:00,2640.2,4/27/2016 16:00:00,112.77,4/27/2016 16:00:00,64.11
4/28/2016 16:00:00,23.71,4/28/2016 16:00:00,49.9,4/28/2016 16:00:00,602,4/28/2016 16:00:00,116.73,4/28/2016 16:00:00,49.54,4/28/2016 16:00:00,705.06,4/28/2016 16:00:00,691.02,6/1/2016 15:00:00,2610,4/28/2016 16:00:00,112.48,4/28/2016 16:00:00,63.6
4/29/2016 16:00:00,23.44,4/29/2016 16:00:00,49.87,4/29/2016 16:00:00,659.59,4/29/2016 16:00:00,117.58,4/29/2016 16:00:00,48.15,4/29/2016 16:00:00,707.88,4/29/2016 16:00:00,693.01,6/3/2016 15:00:00,2610,4/29/2016 16:00:00,112.08,4/29/2016 16:00:00,63.2
5/2/2016 16:00:00,23.41,5/2/2016 16:00:00,50.61,5/2/2016 16:00:00,683.85,5/2/2016 16:00:00,118.57,5/2/2016 16:00:00,48.36,5/2/2016 16:00:00,714.41,5/2/2016 16:00:00,698.21,6/7/2016 15:00:00,2620,5/2/2016 16:00:00,112.75,5/2/2016 16:00:00,63.79
5/3/2016 16:00:00,23.8,5/3/2016 16:00:00,49.78,5/3/2016 16:00:00,671.32,5/3/2016 16:00:00,117.43,5/3/2016 16:00:00,46.46,5/3/2016 16:00:00,708.44,5/3/2016 16:00:00,692.36,6/8/2016 15:00:00,2582,5/3/2016 16:00:00,112.69,5/3/2016 16:00:00,62.56
5/4/2016 16:00:00,23.55,5/4/2016 16:00:00,49.87,5/4/2016 16:00:00,670.9,5/4/2016 16:00:00,118.06,5/4/2016 16:00:00,44.51,5/4/2016 16:00:00,711.37,5/4/2016 16:00:00,695.7,6/9/2016 15:00:00,2590,5/4/2016 16:00:00,112.22,5/4/2016 16:00:00,62.56
5/5/2016 16:00:00,23.31,5/5/2016 16:00:00,49.94,5/5/2016 16:00:00,659.09,5/5/2016 16:00:00,117.81,5/5/2016 16:00:00,42.31,5/5/2016 16:00:00,714.71,5/5/2016 16:00:00,701.43,6/10/2016 15:00:00,2565,5/5/2016 16:00:00,112.88,5/5/2016 16:00:00,61.24
5/6/2016 16:00:00,23.18,5/6/2016 16:00:00,50.39,5/6/2016 16:00:00,673.95,5/6/2016 16:00:00,119.49,5/6/2016 16:00:00,42.99,5/6/2016 16:00:00,725.18,5/6/2016 16:00:00,711.12,6/13/2016 15:00:00,2670,5/6/2016 16:00:00,112.74,5/6/2016 16:00:00,61.6
5/9/2016 16:00:00,23.2,5/9/2016 16:00:00,50.07,5/9/2016 16:00:00,679.75,5/9/2016 16:00:00,119.24,5/9/2016 16:00:00,41.78,5/9/2016 16:00:00,729.13,5/9/2016 16:00:00,712.9,6/14/2016 15:00:00,2671.31,5/9/2016 16:00:00,113.72,5/9/2016 16:00:00,61.21
5/10/2016 16:00:00,23.36,5/10/2016 16:00:00,51.02,5/10/2016 16:00:00,703.07,5/10/2016 16:00:00,120.5,5/10/2016 16:00:00,41.74,5/10/2016 16:00:00,739.38,5/10/2016 16:00:00,723.18,6/20/2016 15:00:00,2659.5,5/10/2016 16:00:00,114.67,5/10/2016 16:00:00,62.04
5/11/2016 16:00:00,23.13,5/11/2016 16:00:00,51.05,5/11/2016 16:00:00,713.23,5/11/2016 16:00:00,119.52,5/11/2016 16:00:00,41.79,5/11/2016 16:00:00,730.55,5/11/2016 16:00:00,715.29,6/21/2016 15:00:00,2670,5/11/2016 16:00:00,114.37,5/11/2016 16:00:00,61.81
5/12/2016 16:00:00,22.59,5/12/2016 16:00:00,51.51,5/12/2016 16:00:00,717.93,5/12/2016 16:00:00,120.28,5/12/2016 16:00:00,41.46,5/12/2016 16:00:00,728.07,5/12/2016 16:00:00,713.31,6/24/2016 15:00:00,2669.66,5/12/2016 16:00:00,114.23,5/12/2016 16:00:00,61.77
5/13/2016 16:00:00,22.63,5/13/2016 16:00:00,51.08,5/13/2016 16:00:00,709.92,5/13/2016 16:00:00,119.81,5/13/2016 16:00:00,41.52,5/13/2016 16:00:00,724.83,5/13/2016 16:00:00,710.83,6/27/2016 15:00:00,2643.26,5/13/2016 16:00:00,113.56,5/13/2016 16:00:00,61.2
5/16/2016 16:00:00,23.47,5/16/2016 16:00:00,51.83,5/16/2016 16:00:00,710.66,5/16/2016 16:00:00,118.67,5/16/2016 16:00:00,41.66,5/16/2016 16:00:00,730.3,5/16/2016 16:00:00,716.49,6/28/2016 15:00:00,2632.4,5/16/2016 16:00:00,114.44,5/16/2016 16:00:00,61.66
5/17/2016 16:00:00,23.37,5/17/2016 16:00:00,50.51,5/17/2016 16:00:00,695.27,5/17/2016 16:00:00,117.35,5/17/2016 16:00:00,40.93,5/17/2016 16:00:00,720.19,5/17/2016 16:00:00,706.23,6/29/2016 15:00:00,2628,5/17/2016 16:00:00,113.83,5/17/2016 16:00:00,61.66
5/18/2016 16:00:00,23.64,5/18/2016 16:00:00,50.81,5/18/2016 16:00:00,697.45,5/18/2016 16:00:00,117.65,5/18/2016 16:00:00,42.23,5/18/2016 16:00:00,721.78,5/18/2016 16:00:00,706.63,6/30/2016 15:00:00,2650.22,5/18/2016 16:00:00,113.59,5/18/2016 16:00:00,64.04
5/19/2016 16:00:00,23.55,5/19/2016 16:00:00,50.32,5/19/2016 16:00:00,698.52,5/19/2016 16:00:00,116.81,5/19/2016 16:00:00,43.04,5/19/2016 16:00:00,715.31,5/19/2016 16:00:00,700.32,7/1/2016 15:00:00,2650.22,5/19/2016 16:00:00,112.85,5/19/2016 16:00:00,63.39
